,Unnamed: 0,start_date,end_date,state,pollster,sample_size,population,Clinton,Trump,dem_lead
9367,7191,2016-10-21,2016-10-27,Illinois,Ipsos,475.0,lv,54.050230000000006,34.79025,19.25998000000001
9368,7204,2016-10-21,2016-10-27,Pennsylvania,Ipsos,445.0,lv,46.56092,46.0711,0.4898200000000017
9369,7246,2016-10-21,2016-10-27,Michigan,Ipsos,335.0,lv,39.2404,36.76683,2.4735700000000023
9370,7713,2016-10-21,2016-10-27,U.S.,CVOTER International,1332.0,lv,46.03788,44.23236,1.8055200000000011
9371,7995,2016-10-21,2016-10-27,U.S.,USC Dornsife/LA Times,3238.0,lv,44.97189,43.41586,1.556030000000007
9372,638,2016-10-22,2016-10-27,U.S.,IBD/TIPP,973.0,lv,45.20162,41.69476,3.506860000000003
9373,3997,2016-10-22,2016-10-27,U.S.,IBD/TIPP,973.0,lv,45.15066,41.9258,3.2248599999999925
9374,7463,2016-10-22,2016-10-27,U.S.,IBD/TIPP,973.0,lv,45.28942,41.73095,3.55847
9375,8,2016-10-23,2016-10-27,U.S.,Ipsos,1158.0,lv,41.22576,37.24948,3.9762800000000023
9376,124,2016-10-23,2016-10-27,North Carolina,Elon University,535.0,lv,41.81535,43.26671,-1.451359999999994
9377,3421,2016-10-23,2016-10-27,U.S.,Ipsos,1158.0,lv,41.12077,37.45545,3.665320000000001
9378,3527,2016-10-23,2016-10-27,North Carolina,Elon University,535.0,lv,41.79168,43.36257,-1.5708899999999986
9379,6832,2016-10-23,2016-10-27,U.S.,Ipsos,1158.0,lv,41.20261,37.38077,3.8218400000000017
9380,6949,2016-10-23,2016-10-27,North Carolina,Elon University,535.0,lv,41.97871,43.23342,-1.2547100000000029
9381,406,2016-10-24,2016-10-27,U.S.,ABC News/Washington Post,1148.0,lv,45.12537,44.51327,0.6121000000000052
9382,3780,2016-10-24,2016-10-27,U.S.,ABC News/Washington Post,1148.0,lv,44.91726,44.72363,0.1936299999999988
9383,7231,2016-10-24,2016-10-27,U.S.,ABC News/Washington Post,1148.0,lv,44.93843,44.63998,0.2984499999999954
9384,11,2016-10-25,2016-10-27,Florida,Siena College,815.0,lv,41.81832,47.92262,-6.104300000000002
9385,61,2016-10-25,2016-10-27,Georgia,SurveyUSA,683.0,rv,41.7627,50.48988,-8.727179999999997
9386,155,2016-10-25,2016-10-27,Alaska,Google Consumer Surveys,446.0,lv,42.83489,45.38098,-2.5460899999999995
9387,175,2016-10-25,2016-10-27,Idaho,Google Consumer Surveys,417.0,lv,33.842420000000004,47.34836,-13.505939999999995
9388,615,2016-10-25,2016-10-27,New Hampshire,Rasmussen Reports/Pulse Opinion Research,525.0,lv,47.29388,40.13085,7.163029999999999
9389,622,2016-10-25,2016-10-27,Pennsylvania,Rasmussen Reports/Pulse Opinion Research,525.0,lv,47.340990000000005,40.92666,6.414330000000007
9390,623,2016-10-25,2016-10-27,Ohio,Rasmussen Reports/Pulse Opinion Research,525.0,lv,46.33278,42.96225,3.3705300000000022
9391,624,2016-10-25,2016-10-27,Florida,Rasmussen Reports/Pulse Opinion Research,525.0,lv,42.3343,48.95567,-6.621369999999999
9392,625,2016-10-25,2016-10-27,North Carolina,Rasmussen Reports/Pulse Opinion Research,525.0,lv,47.34765,44.89779,2.449860000000001
9393,626,2016-10-25,2016-10-27,Nevada,Rasmussen Reports/Pulse Opinion Research,525.0,lv,43.331990000000005,42.96567,0.3663200000000017
9394,702,2016-10-25,2016-10-27,U.S.,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,45.33242,45.96383,-0.6314100000000025
9395,1035,2016-10-25,2016-10-27,U.S.,The Times-Picayune/Lucid,2627.0,lv,43.01308,42.59147,0.4216100000000011
9396,3424,2016-10-25,2016-10-27,Florida,Siena College,815.0,lv,41.72252,47.91308,-6.190559999999998
9397,3471,2016-10-25,2016-10-27,Georgia,SurveyUSA,683.0,rv,41.74573,50.38565,-8.639919999999996
9398,3561,2016-10-25,2016-10-27,Alaska,Google Consumer Surveys,446.0,lv,42.77706,45.44188,-2.664819999999999
9399,3580,2016-10-25,2016-10-27,Idaho,Google Consumer Surveys,417.0,lv,33.78768,47.40484,-13.617159999999998
9400,3975,2016-10-25,2016-10-27,New Hampshire,Rasmussen Reports/Pulse Opinion Research,525.0,lv,47.27017,40.17057,7.099600000000002
9401,3978,2016-10-25,2016-10-27,Nevada,Rasmussen Reports/Pulse Opinion Research,525.0,lv,43.32394,42.98303,0.3409100000000009
9402,3979,2016-10-25,2016-10-27,Pennsylvania,Rasmussen Reports/Pulse Opinion Research,525.0,lv,47.33664,40.93874,6.3979
9403,3980,2016-10-25,2016-10-27,North Carolina,Rasmussen Reports/Pulse Opinion Research,525.0,lv,47.34604,44.90596,2.440080000000002
9404,3981,2016-10-25,2016-10-27,Florida,Rasmussen Reports/Pulse Opinion Research,525.0,lv,42.3272,48.97168,-6.6444800000000015
9405,3982,2016-10-25,2016-10-27,Ohio,Rasmussen Reports/Pulse Opinion Research,525.0,lv,46.32505,42.97915,3.3459000000000003
9406,4073,2016-10-25,2016-10-27,U.S.,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,45.32454,45.98094,-0.656400000000005
9407,4407,2016-10-25,2016-10-27,U.S.,The Times-Picayune/Lucid,2627.0,lv,42.96568,42.60693,0.3587500000000005
9408,6835,2016-10-25,2016-10-27,Florida,Siena College,815.0,lv,41.83257,47.87666,-6.044089999999997
9409,6886,2016-10-25,2016-10-27,Georgia,SurveyUSA,683.0,rv,41.80396,50.29008,-8.48612
9410,6980,2016-10-25,2016-10-27,Alaska,Google Consumer Surveys,446.0,lv,42.86169,45.35374,-2.492049999999999
9411,7000,2016-10-25,2016-10-27,Idaho,Google Consumer Surveys,417.0,lv,33.86965,47.32063,-13.45098
9412,7440,2016-10-25,2016-10-27,New Hampshire,Rasmussen Reports/Pulse Opinion Research,525.0,lv,47.30092,40.09418,7.206739999999996
9413,7447,2016-10-25,2016-10-27,Pennsylvania,Rasmussen Reports/Pulse Opinion Research,525.0,lv,47.35077,40.88691,6.463860000000004
9414,7448,2016-10-25,2016-10-27,Nevada,Rasmussen Reports/Pulse Opinion Research,525.0,lv,43.34124,42.9265,0.4147400000000019
9415,7449,2016-10-25,2016-10-27,North Carolina,Rasmussen Reports/Pulse Opinion Research,525.0,lv,47.35781,44.8576,2.5002100000000027
9416,7450,2016-10-25,2016-10-27,Ohio,Rasmussen Reports/Pulse Opinion Research,525.0,lv,46.34208,42.92303,3.4190499999999986
9417,7451,2016-10-25,2016-10-27,Florida,Rasmussen Reports/Pulse Opinion Research,525.0,lv,42.34369,48.91636,-6.572669999999995
9418,7527,2016-10-25,2016-10-27,U.S.,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,45.34169,45.92463,-0.5829400000000007
9419,7860,2016-10-25,2016-10-27,U.S.,The Times-Picayune/Lucid,2627.0,lv,43.00818,42.531220000000005,0.4769599999999911
9420,69,2016-10-26,2016-10-27,Ohio,Emerson College,800.0,lv,44.50785,43.74232,0.7655299999999983
9421,91,2016-10-26,2016-10-27,North Carolina,Emerson College,650.0,lv,47.51965,43.6958,3.82385
9422,118,2016-10-26,2016-10-27,Illinois,Loras College,600.0,lv,45.58908,35.72532,9.863759999999992
9423,122,2016-10-26,2016-10-27,Nevada,Emerson College,550.0,lv,43.50722,40.74479,2.762430000000002
9424,136,2016-10-26,2016-10-27,Florida,Emerson College,500.0,lv,45.50905,43.73757,1.771480000000004
9425,408,2016-10-26,2016-10-27,Arizona,Data Orbital,550.0,lv,40.47432,42.92028,-2.4459599999999995
9426,3472,2016-10-26,2016-10-27,Ohio,Emerson College,800.0,lv,44.46526,43.75848,0.706780000000002
9427,3502,2016-10-26,2016-10-27,North Carolina,Emerson College,650.0,lv,47.48179,43.70599,3.775800000000004
9428,3520,2016-10-26,2016-10-27,Nevada,Emerson College,550.0,lv,43.46439,40.76126,2.7031300000000016
9429,3521,2016-10-26,2016-10-27,Illinois,Loras College,600.0,lv,45.52995,35.79656,9.73339
9430,3538,2016-10-26,2016-10-27,Florida,Emerson College,500.0,lv,45.46695,43.75312,1.7138299999999944
9431,3779,2016-10-26,2016-10-27,Arizona,Data Orbital,550.0,lv,40.2657,42.95663,-2.6909299999999945
9432,6894,2016-10-26,2016-10-27,Ohio,Emerson College,800.0,lv,44.56555,43.642140000000005,0.923409999999997
9433,6916,2016-10-26,2016-10-27,North Carolina,Emerson College,650.0,lv,47.57803,43.59486,3.983170000000001
9434,6943,2016-10-26,2016-10-27,Illinois,Loras College,600.0,lv,45.62299,35.6187,10.004290000000005
9435,6947,2016-10-26,2016-10-27,Nevada,Emerson College,550.0,lv,43.564890000000005,40.64465,2.920240000000007
9436,6961,2016-10-26,2016-10-27,Florida,Emerson College,500.0,lv,45.56683,43.63731,1.9295199999999968
9437,7233,2016-10-26,2016-10-27,Arizona,Data Orbital,550.0,lv,40.30682,42.82584,-2.5190199999999976
9438,602,2016-10-20,2016-10-28,District of Columbia,SurveyMonkey,487.0,lv,85.4753,5.43164,80.04366
9439,603,2016-10-20,2016-10-28,Alaska,SurveyMonkey,448.0,lv,31.51401,45.2499,-13.735889999999998
9440,618,2016-10-20,2016-10-28,Wyoming,SurveyMonkey,375.0,lv,22.52345,60.2056,-37.68214999999999
9441,646,2016-10-20,2016-10-28,South Dakota,SurveyMonkey,382.0,lv,28.52271,53.20908000000001,-24.68637000000001
9442,647,2016-10-20,2016-10-28,Rhode Island,SurveyMonkey,518.0,lv,46.47554,37.43047,9.045070000000004
9443,649,2016-10-20,2016-10-28,Montana,SurveyMonkey,490.0,lv,33.51696,51.23603,-17.719070000000002
9444,650,2016-10-20,2016-10-28,Delaware,SurveyMonkey,548.0,lv,50.54058,36.12519,14.415389999999997
9445,652,2016-10-20,2016-10-28,Mississippi,SurveyMonkey,819.0,lv,40.58313,48.92545,-8.34232
9446,655,2016-10-20,2016-10-28,New Hampshire,SurveyMonkey,825.0,lv,46.48286,36.3961,10.086759999999998
9447,659,2016-10-20,2016-10-28,West Virginia,SurveyMonkey,375.0,lv,26.52891,61.17999,-34.65108000000001
9448,660,2016-10-20,2016-10-28,Maryland,SurveyMonkey,923.0,lv,60.54823,27.089270000000003,33.458960000000005
9449,661,2016-10-20,2016-10-28,North Dakota,SurveyMonkey,333.0,lv,29.50573,54.28878,-24.783050000000003
9450,663,2016-10-20,2016-10-28,Oklahoma,SurveyMonkey,528.0,lv,28.54996,57.08118,-28.531220000000005
9451,664,2016-10-20,2016-10-28,Hawaii,SurveyMonkey,522.0,lv,47.50217,31.30546,16.196710000000003
9452,667,2016-10-20,2016-10-28,Vermont,SurveyMonkey,479.0,lv,51.49325,25.34734,26.145910000000004
9453,669,2016-10-20,2016-10-28,Nebraska,SurveyMonkey,440.0,lv,30.53022,53.17381,-22.64359
9454,671,2016-10-20,2016-10-28,Arkansas,SurveyMonkey,524.0,lv,34.54526,52.1032,-17.557940000000002
9455,675,2016-10-20,2016-10-28,Idaho,SurveyMonkey,467.0,lv,27.52463,48.20005,-20.67542
9456,679,2016-10-20,2016-10-28,Tennessee,SurveyMonkey,565.0,lv,36.54553,51.10195,-14.556420000000005
9457,680,2016-10-20,2016-10-28,Indiana,SurveyMonkey,740.0,lv,34.54925,50.08448,-15.53523
9458,684,2016-10-20,2016-10-28,Connecticut,SurveyMonkey,568.0,lv,49.51364,38.25165,11.261990000000004
9459,686,2016-10-20,2016-10-28,Louisiana,SurveyMonkey,418.0,lv,35.56921,53.99077,-18.42156
9460,689,2016-10-20,2016-10-28,Alabama,SurveyMonkey,479.0,lv,34.57587,52.95955,-18.38368
9461,690,2016-10-20,2016-10-28,Missouri,SurveyMonkey,721.0,lv,35.54582,48.10059,-12.554770000000005
9462,692,2016-10-20,2016-10-28,Iowa,SurveyMonkey,1177.0,lv,39.51987,44.22237,-4.7024999999999935
9463,693,2016-10-20,2016-10-28,Washington,SurveyMonkey,793.0,lv,50.51219,34.25844,16.253750000000004
9464,695,2016-10-20,2016-10-28,New Mexico,SurveyMonkey,1141.0,lv,41.52626,35.1924,6.333860000000001
9465,697,2016-10-20,2016-10-28,New Jersey,SurveyMonkey,734.0,lv,52.52879,34.18052,18.34827
9466,698,2016-10-20,2016-10-28,Maine,SurveyMonkey,412.0,lv,49.49478,36.34015,13.154629999999996
9467,700,2016-10-20,2016-10-28,Kentucky,SurveyMonkey,384.0,lv,28.54414,61.10848000000001,-32.56434
9468,701,2016-10-20,2016-10-28,Illinois,SurveyMonkey,1162.0,lv,49.54073,34.12449,15.416239999999997
9469,706,2016-10-20,2016-10-28,Kansas,SurveyMonkey,1619.0,lv,34.526920000000004,47.18932,-12.662399999999998
9470,708,2016-10-20,2016-10-28,Massachusetts,SurveyMonkey,780.0,lv,58.4779,29.419390000000003,29.058509999999995
9471,716,2016-10-20,2016-10-28,Nevada,SurveyMonkey,1104.0,lv,41.536640000000006,44.14366,-2.6070199999999915
9472,725,2016-10-20,2016-10-28,Minnesota,SurveyMonkey,694.0,lv,45.52377,37.20408,8.319690000000001
9473,726,2016-10-20,2016-10-28,Oregon,SurveyMonkey,658.0,lv,48.51598,35.24068,13.2753
9474,729,2016-10-20,2016-10-28,Wisconsin,SurveyMonkey,1338.0,lv,41.52579,42.19457,-0.6687799999999982
9475,731,2016-10-20,2016-10-28,Utah,SurveyMonkey,1080.0,lv,28.48775,33.07314,-4.585390000000004
9476,744,2016-10-20,2016-10-28,Arizona,SurveyMonkey,1747.0,lv,40.53073,43.17144,-2.6407100000000057
9477,765,2016-10-20,2016-10-28,North Carolina,SurveyMonkey,1797.0,lv,46.55874,43.03992,3.518819999999998
9478,766,2016-10-20,2016-10-28,Colorado,SurveyMonkey,1731.0,lv,43.51978,38.2228,5.296979999999998
9479,768,2016-10-20,2016-10-28,South Carolina,SurveyMonkey,2115.0,lv,41.56957,45.98911,-4.419539999999998
9480,775,2016-10-20,2016-10-28,Michigan,SurveyMonkey,1787.0,lv,42.53443,41.15405,1.3803800000000024
9481,798,2016-10-20,2016-10-28,Ohio,SurveyMonkey,1980.0,lv,38.53776,45.13844,-6.600680000000004
9482,799,2016-10-20,2016-10-28,Texas,SurveyMonkey,2377.0,lv,38.54592,47.10011,-8.554189999999998
9483,803,2016-10-20,2016-10-28,Virginia,SurveyMonkey,2518.0,lv,47.54709,39.09461,8.452480000000008
9484,811,2016-10-20,2016-10-28,New York,SurveyMonkey,1630.0,lv,55.53378000000001,32.1571,23.376680000000007
9485,831,2016-10-20,2016-10-28,Pennsylvania,SurveyMonkey,2512.0,lv,45.54934,42.08405,3.465290000000003
9486,863,2016-10-20,2016-10-28,California,SurveyMonkey,2431.0,lv,52.53329,31.1594,21.37389
9487,869,2016-10-20,2016-10-28,Florida,SurveyMonkey,3129.0,lv,45.5399,44.12838,1.411520000000003
9488,899,2016-10-20,2016-10-28,Georgia,SurveyMonkey,2433.0,lv,42.57061,44.98421,-2.4136000000000024
9489,3970,2016-10-20,2016-10-28,District of Columbia,SurveyMonkey,487.0,lv,85.23581999999999,5.843259,79.39256099999999
9490,3971,2016-10-20,2016-10-28,Alaska,SurveyMonkey,448.0,lv,31.29097,45.6366,-14.34563
9491,3985,2016-10-20,2016-10-28,Wyoming,SurveyMonkey,375.0,lv,22.30441,60.58624,-38.28183
9492,4010,2016-10-20,2016-10-28,South Dakota,SurveyMonkey,382.0,lv,28.30336,53.59018,-25.28682000000001
9493,4011,2016-10-20,2016-10-28,Rhode Island,SurveyMonkey,518.0,lv,46.23618,37.84192,8.394259999999996
9494,4012,2016-10-20,2016-10-28,Montana,SurveyMonkey,490.0,lv,33.29518,51.62084,-18.32566
9495,4014,2016-10-20,2016-10-28,Delaware,SurveyMonkey,548.0,lv,50.32881,36.4948,13.83401
9496,4016,2016-10-20,2016-10-28,Mississippi,SurveyMonkey,819.0,lv,40.38942,49.26768,-8.878259999999997
9497,4020,2016-10-20,2016-10-28,New Hampshire,SurveyMonkey,825.0,lv,46.2466,36.80285,9.44375
9498,4024,2016-10-20,2016-10-28,West Virginia,SurveyMonkey,375.0,lv,26.31218,61.55712,-35.24494
9499,4025,2016-10-20,2016-10-28,Maryland,SurveyMonkey,923.0,lv,60.33971,27.45395,32.88576
9500,4026,2016-10-20,2016-10-28,North Dakota,SurveyMonkey,333.0,lv,29.27917,54.68082,-25.40165
9501,4032,2016-10-20,2016-10-28,Oklahoma,SurveyMonkey,528.0,lv,28.34216,57.44476,-29.1026
9502,4033,2016-10-20,2016-10-28,Hawaii,SurveyMonkey,522.0,lv,47.27411,31.69978,15.57433
9503,4035,2016-10-20,2016-10-28,Vermont,SurveyMonkey,479.0,lv,51.2614,25.74741,25.51399
9504,4039,2016-10-20,2016-10-28,Nebraska,SurveyMonkey,440.0,lv,30.31406,53.55009,-23.236030000000007
9505,4040,2016-10-20,2016-10-28,Arkansas,SurveyMonkey,524.0,lv,34.33549,52.4698,-18.13431
9506,4045,2016-10-20,2016-10-28,Idaho,SurveyMonkey,467.0,lv,27.3061,48.57992,-21.27382
9507,4050,2016-10-20,2016-10-28,Indiana,SurveyMonkey,740.0,lv,34.341159999999995,50.44851,-16.107350000000004
9508,4053,2016-10-20,2016-10-28,Tennessee,SurveyMonkey,565.0,lv,36.33587,51.46838,-15.132509999999996
9509,4056,2016-10-20,2016-10-28,Connecticut,SurveyMonkey,568.0,lv,49.29044,38.63859,10.651850000000003
9510,4058,2016-10-20,2016-10-28,Louisiana,SurveyMonkey,418.0,lv,35.3696,54.34196,-18.97236
9511,4060,2016-10-20,2016-10-28,Missouri,SurveyMonkey,721.0,lv,35.33628,48.46682,-13.130539999999996
9512,4065,2016-10-20,2016-10-28,Alabama,SurveyMonkey,479.0,lv,34.37908,53.30645,-18.92737
9513,4067,2016-10-20,2016-10-28,Iowa,SurveyMonkey,1177.0,lv,39.29932,44.6053,-5.305979999999998
9514,4068,2016-10-20,2016-10-28,Washington,SurveyMonkey,793.0,lv,50.28838,34.64632,15.642059999999994
9515,4074,2016-10-20,2016-10-28,New Mexico,SurveyMonkey,1141.0,lv,41.30842,35.571220000000004,5.737199999999994
9516,4075,2016-10-20,2016-10-28,Maine,SurveyMonkey,412.0,lv,49.26358,36.73923,12.524349999999998
9517,4076,2016-10-20,2016-10-28,New Jersey,SurveyMonkey,734.0,lv,52.31202,34.55771,17.754310000000004
9518,4081,2016-10-20,2016-10-28,Illinois,SurveyMonkey,1162.0,lv,49.32903,34.49401,14.83502
9519,4082,2016-10-20,2016-10-28,Kentucky,SurveyMonkey,384.0,lv,28.33388,61.4758,-33.14192
9520,4086,2016-10-20,2016-10-28,Kansas,SurveyMonkey,1619.0,lv,34.30935,47.56773,-13.258379999999995
9521,4091,2016-10-20,2016-10-28,Massachusetts,SurveyMonkey,780.0,lv,58.239540000000005,29.82933,28.410210000000006
9522,4095,2016-10-20,2016-10-28,Nevada,SurveyMonkey,1104.0,lv,41.32321,44.5158,-3.1925900000000027
9523,4105,2016-10-20,2016-10-28,Minnesota,SurveyMonkey,694.0,lv,45.30487,37.5845,7.720370000000003
9524,4106,2016-10-20,2016-10-28,Oregon,SurveyMonkey,658.0,lv,48.29377,35.62612,12.667650000000002
9525,4109,2016-10-20,2016-10-28,Wisconsin,SurveyMonkey,1338.0,lv,41.30776,42.5737,-1.2659400000000076
9526,4115,2016-10-20,2016-10-28,Utah,SurveyMonkey,1080.0,lv,28.26628,33.44226,-5.175979999999999
9527,4118,2016-10-20,2016-10-28,Arizona,SurveyMonkey,1747.0,lv,40.31478,43.54739,-3.232610000000001
9528,4130,2016-10-20,2016-10-28,North Carolina,SurveyMonkey,1797.0,lv,46.354690000000005,43.39785,2.956840000000007
9529,4131,2016-10-20,2016-10-28,Colorado,SurveyMonkey,1731.0,lv,43.29919,38.60579,4.693400000000004
9530,4143,2016-10-20,2016-10-28,South Carolina,SurveyMonkey,2115.0,lv,41.37011,46.34006,-4.969950000000004
9531,4149,2016-10-20,2016-10-28,Michigan,SurveyMonkey,1787.0,lv,42.32006,41.52761,0.7924500000000023
9532,4166,2016-10-20,2016-10-28,Ohio,SurveyMonkey,1980.0,lv,38.32479,45.50986,-7.185069999999996
9533,4172,2016-10-20,2016-10-28,Texas,SurveyMonkey,2377.0,lv,38.33642,47.46629,-9.129869999999997
9534,4174,2016-10-20,2016-10-28,Virginia,SurveyMonkey,2518.0,lv,47.33809,39.46003,7.878060000000005
9535,4185,2016-10-20,2016-10-28,New York,SurveyMonkey,1630.0,lv,55.31913,32.53109,22.78804
9536,4198,2016-10-20,2016-10-28,Pennsylvania,SurveyMonkey,2512.0,lv,45.3413,42.44802,2.893279999999997
9537,4240,2016-10-20,2016-10-28,California,SurveyMonkey,2431.0,lv,52.31843,31.5337,20.78473
9538,4242,2016-10-20,2016-10-28,Florida,SurveyMonkey,3129.0,lv,45.32784,44.49843,0.8294100000000029
9539,4279,2016-10-20,2016-10-28,Georgia,SurveyMonkey,2433.0,lv,42.371590000000005,45.33449,-2.9628999999999976
9540,7427,2016-10-20,2016-10-28,District of Columbia,SurveyMonkey,487.0,lv,85.34534000000001,5.602386,79.74295400000001
9541,7428,2016-10-20,2016-10-28,Alaska,SurveyMonkey,448.0,lv,31.385690000000004,45.41879,-14.033099999999996
9542,7443,2016-10-20,2016-10-28,Wyoming,SurveyMonkey,375.0,lv,22.39552,60.37405,-37.97852999999999
9543,7471,2016-10-20,2016-10-28,South Dakota,SurveyMonkey,382.0,lv,28.39475,53.37755,-24.9828
9544,7472,2016-10-20,2016-10-28,Rhode Island,SurveyMonkey,518.0,lv,46.3456,37.6012,8.744399999999999
9545,7474,2016-10-20,2016-10-28,Montana,SurveyMonkey,490.0,lv,33.38877,51.40478,-18.01601
9546,7475,2016-10-20,2016-10-28,Delaware,SurveyMonkey,548.0,lv,50.41338,36.29281,14.12057
9547,7477,2016-10-20,2016-10-28,Mississippi,SurveyMonkey,819.0,lv,40.45772,49.09103,-8.633309999999994
9548,7480,2016-10-20,2016-10-28,New Hampshire,SurveyMonkey,825.0,lv,46.35323,36.56648,9.786749999999998
9549,7484,2016-10-20,2016-10-28,West Virginia,SurveyMonkey,375.0,lv,26.40121,61.34817,-34.94696
9550,7485,2016-10-20,2016-10-28,Maryland,SurveyMonkey,923.0,lv,60.42135,27.25652,33.164829999999995
9551,7486,2016-10-20,2016-10-28,North Dakota,SurveyMonkey,333.0,lv,29.37705,54.45806999999999,-25.08101999999999
9552,7488,2016-10-20,2016-10-28,Oklahoma,SurveyMonkey,528.0,lv,28.423140000000004,57.24835,-28.82521
9553,7489,2016-10-20,2016-10-28,Hawaii,SurveyMonkey,522.0,lv,47.37336,31.47492,15.898439999999995
9554,7492,2016-10-20,2016-10-28,Vermont,SurveyMonkey,479.0,lv,51.36406,25.51723,25.84683
9555,7494,2016-10-20,2016-10-28,Nebraska,SurveyMonkey,440.0,lv,30.40258,53.341930000000005,-22.939350000000005
9556,7496,2016-10-20,2016-10-28,Arkansas,SurveyMonkey,524.0,lv,34.41825,52.2706,-17.85235
9557,7500,2016-10-20,2016-10-28,Idaho,SurveyMonkey,467.0,lv,27.39675,48.36843,-20.97168
9558,7504,2016-10-20,2016-10-28,Tennessee,SurveyMonkey,565.0,lv,36.41853,51.26933,-14.8508
9559,7505,2016-10-20,2016-10-28,Indiana,SurveyMonkey,740.0,lv,34.42241,50.25169,-15.829280000000004
9560,7509,2016-10-20,2016-10-28,Connecticut,SurveyMonkey,568.0,lv,49.3853,38.42056,10.964740000000006
9561,7511,2016-10-20,2016-10-28,Louisiana,SurveyMonkey,418.0,lv,35.44321,54.15702,-18.713809999999995
9562,7514,2016-10-20,2016-10-28,Alabama,SurveyMonkey,479.0,lv,34.45015,53.12548,-18.67533
9563,7515,2016-10-20,2016-10-28,Missouri,SurveyMonkey,721.0,lv,35.41883,48.26796,-12.849129999999995
9564,7517,2016-10-20,2016-10-28,Iowa,SurveyMonkey,1177.0,lv,39.3918,44.39098,-4.999179999999996
9565,7518,2016-10-20,2016-10-28,Washington,SurveyMonkey,793.0,lv,50.383790000000005,34.42742,15.956370000000009
9566,7520,2016-10-20,2016-10-28,New Mexico,SurveyMonkey,1141.0,lv,41.39845,35.3607,6.037749999999996
9567,7522,2016-10-20,2016-10-28,New Jersey,SurveyMonkey,734.0,lv,52.40109,34.3487,18.052390000000003
9568,7523,2016-10-20,2016-10-28,Maine,SurveyMonkey,412.0,lv,49.36565,36.50996,12.855690000000005
9569,7525,2016-10-20,2016-10-28,Kentucky,SurveyMonkey,384.0,lv,28.41708,61.27593,-32.858850000000004
9570,7526,2016-10-20,2016-10-28,Illinois,SurveyMonkey,1162.0,lv,49.41353,34.2921,15.121430000000004
9571,7531,2016-10-20,2016-10-28,Kansas,SurveyMonkey,1619.0,lv,34.39914,47.3576,-12.958459999999995
9572,7533,2016-10-20,2016-10-28,Massachusetts,SurveyMonkey,780.0,lv,58.34806,29.59001,28.75805
9573,7541,2016-10-20,2016-10-28,Nevada,SurveyMonkey,1104.0,lv,41.40928,44.31147,-2.9021900000000045
9574,7550,2016-10-20,2016-10-28,Minnesota,SurveyMonkey,694.0,lv,45.39586,37.3725,8.023359999999997
9575,7551,2016-10-20,2016-10-28,Oregon,SurveyMonkey,658.0,lv,48.38774,35.40948,12.97826
9576,7554,2016-10-20,2016-10-28,Wisconsin,SurveyMonkey,1338.0,lv,41.39797,42.3629,-0.9649300000000024
9577,7556,2016-10-20,2016-10-28,Utah,SurveyMonkey,1080.0,lv,28.35935,33.2372,-4.877850000000002
9578,7569,2016-10-20,2016-10-28,Arizona,SurveyMonkey,1747.0,lv,40.40311,43.33953,-2.9364199999999983
9579,7590,2016-10-20,2016-10-28,North Carolina,SurveyMonkey,1797.0,lv,46.4323,43.20667,3.225629999999996
9580,7591,2016-10-20,2016-10-28,Colorado,SurveyMonkey,1731.0,lv,43.3917,38.39141,5.00029
9581,7593,2016-10-20,2016-10-28,South Carolina,SurveyMonkey,2115.0,lv,41.44358,46.15534,-4.711760000000005
9582,7600,2016-10-20,2016-10-28,Michigan,SurveyMonkey,1787.0,lv,42.40697,41.32196,1.085010000000004
9583,7623,2016-10-20,2016-10-28,Ohio,SurveyMonkey,1980.0,lv,38.41043,45.30619,-6.895760000000003
9584,7624,2016-10-20,2016-10-28,Texas,SurveyMonkey,2377.0,lv,38.41894,47.26748,-8.84854
9585,7628,2016-10-20,2016-10-28,Virginia,SurveyMonkey,2518.0,lv,47.42016,39.26192,8.158239999999992
9586,7636,2016-10-20,2016-10-28,New York,SurveyMonkey,1630.0,lv,55.406290000000006,32.32505,23.081240000000008
9587,7656,2016-10-20,2016-10-28,Pennsylvania,SurveyMonkey,2512.0,lv,45.42251,42.25125,3.1712599999999966
9588,7688,2016-10-20,2016-10-28,California,SurveyMonkey,2431.0,lv,52.40578,31.32737,21.07841
9589,7694,2016-10-20,2016-10-28,Florida,SurveyMonkey,3129.0,lv,45.41267,44.296040000000005,1.1166299999999936
9590,7724,2016-10-20,2016-10-28,Georgia,SurveyMonkey,2433.0,lv,42.44467,45.15039,-2.7057199999999995
9591,839,2016-10-22,2016-10-28,U.S.,CVOTER International,1324.0,lv,46.61269,43.91288,2.69981
9592,1094,2016-10-22,2016-10-28,U.S.,USC Dornsife/LA Times,3248.0,lv,44.71155,43.72907,0.9824800000000024
9593,4207,2016-10-22,2016-10-28,U.S.,CVOTER International,1324.0,lv,46.52986,43.96743,2.562429999999999
9594,4466,2016-10-22,2016-10-28,U.S.,USC Dornsife/LA Times,3248.0,lv,44.59831,43.75014,0.8481699999999961
9595,7664,2016-10-22,2016-10-28,U.S.,CVOTER International,1324.0,lv,46.62262,43.7951,2.82752
9596,7919,2016-10-22,2016-10-28,U.S.,USC Dornsife/LA Times,3248.0,lv,44.73664,43.6186,1.1180400000000006
